campaign_id,customer_id,contacted,contacted_date,responded,response_date,converted,conversion_date,offer_accepted,revenue,feedback
CAMP_003,CUST_10279,False,,False,,False,,,0,
CAMP_003,CUST_12402,True,2025-05-24,False,,False,,,0,
CAMP_003,CUST_11942,True,2025-05-31,False,,False,,,0,
CAMP_003,CUST_10542,True,2025-05-23,True,2025-05-28,False,,,0,Already solved the issue
CAMP_003,CUST_12177,True,2025-06-01,False,,False,,,0,
CAMP_003,CUST_10321,True,2025-05-27,True,2025-05-30,False,,,0,
CAMP_003,CUST_11700,True,2025-05-25,False,,False,,,0,
CAMP_003,CUST_10593,False,,False,,False,,,0,
CAMP_003,CUST_12896,True,2025-05-25,True,2025-05-26,True,2025-05-31,Plan Downgrade,427,Too expensive
CAMP_003,CUST_12834,True,2025-05-28,True,2025-06-02,False,,,0,"Good offer, accepted"
CAMP_003,CUST_11760,True,2025-05-29,False,,False,,,0,
CAMP_003,CUST_10168,True,2025-05-27,True,2025-05-30,True,2025-06-05,WiFi Booster,461,"Good offer, accepted"
CAMP_003,CUST_12358,True,2025-06-02,False,,False,,,0,
CAMP_003,CUST_11459,True,2025-05-31,False,,False,,,0,
CAMP_003,CUST_11945,True,2025-05-28,False,,False,,,0,
CAMP_003,CUST_12387,True,2025-06-02,True,2025-06-06,False,,,0,Will think about it
CAMP_003,CUST_12705,False,,False,,False,,,0,
CAMP_003,CUST_11710,True,2025-05-23,True,2025-05-27,False,,,0,Too expensive
CAMP_003,CUST_10989,True,2025-05-31,False,,False,,,0,
CAMP_003,CUST_10290,True,2025-05-27,True,2025-05-29,False,,,0,Not interested right now
CAMP_003,CUST_11662,True,2025-05-24,True,2025-05-29,False,,,0,"Good offer, accepted"
CAMP_003,CUST_12149,True,2025-05-25,True,2025-05-28,False,,,0,"Good offer, accepted"
CAMP_003,CUST_11117,True,2025-05-27,True,2025-05-29,False,,,0,"Good offer, accepted"
CAMP_003,CUST_12084,True,2025-05-26,False,,False,,,0,
CAMP_003,CUST_10936,True,2025-05-24,True,2025-05-28,False,,,0,Too expensive
CAMP_003,CUST_10643,True,2025-05-29,True,2025-06-01,False,,,0,
CAMP_003,CUST_12505,True,2025-05-23,False,,False,,,0,
CAMP_003,CUST_12329,True,2025-06-02,True,2025-06-05,False,,,0,"Good offer, accepted"
CAMP_003,CUST_11718,True,2025-06-02,True,2025-06-06,True,2025-06-11,Retention Offer,629,Not interested right now
CAMP_003,CUST_12633,False,,False,,False,,,0,
CAMP_003,CUST_10019,True,2025-06-02,False,,False,,,0,
CAMP_003,CUST_11765,True,2025-05-25,False,,False,,,0,
CAMP_003,CUST_12081,False,,False,,False,,,0,
CAMP_003,CUST_11880,True,2025-05-29,False,,False,,,0,
CAMP_003,CUST_10038,False,,False,,False,,,0,
CAMP_003,CUST_11461,True,2025-05-29,False,,False,,,0,
CAMP_003,CUST_11541,True,2025-05-30,False,,False,,,0,
CAMP_003,CUST_12709,True,2025-05-31,True,2025-06-03,False,,,0,Will think about it
CAMP_003,CUST_12918,False,,False,,False,,,0,
CAMP_003,CUST_12029,True,2025-05-25,True,2025-05-27,False,,,0,Not interested right now
CAMP_003,CUST_10651,False,,False,,False,,,0,
CAMP_003,CUST_10171,True,2025-05-27,True,2025-05-29,False,,,0,Will think about it
CAMP_003,CUST_12825,True,2025-05-26,False,,False,,,0,
CAMP_003,CUST_12413,True,2025-05-23,False,,False,,,0,
CAMP_003,CUST_10577,True,2025-05-27,True,2025-06-01,False,,,0,Already solved the issue
CAMP_003,CUST_11219,True,2025-05-27,False,,False,,,0,
CAMP_003,CUST_11300,True,2025-06-02,False,,False,,,0,
CAMP_003,CUST_11272,True,2025-05-26,False,,False,,,0,
CAMP_003,CUST_10819,True,2025-05-28,False,,False,,,0,
CAMP_003,CUST_10886,True,2025-06-01,True,2025-06-06,True,2025-06-11,Plan Downgrade,508,
CAMP_003,CUST_10904,True,2025-05-27,True,2025-05-28,False,,,0,Already solved the issue
CAMP_003,CUST_10611,True,2025-05-29,True,2025-05-30,False,,,0,Already solved the issue
CAMP_003,CUST_12205,True,2025-05-23,True,2025-05-24,False,,,0,Not interested right now
CAMP_003,CUST_12634,True,2025-06-02,False,,False,,,0,
CAMP_003,CUST_10492,True,2025-05-25,False,,False,,,0,
CAMP_003,CUST_11988,True,2025-05-28,True,2025-05-30,False,,,0,
CAMP_003,CUST_10003,True,2025-05-23,False,,False,,,0,
CAMP_003,CUST_11379,True,2025-06-02,False,,False,,,0,
CAMP_003,CUST_12763,True,2025-05-27,False,,False,,,0,
CAMP_003,CUST_10764,True,2025-05-23,True,2025-05-26,True,2025-05-27,Retention Offer,622,Already solved the issue
CAMP_003,CUST_10169,True,2025-05-31,True,2025-06-02,False,,,0,Not interested right now
CAMP_003,CUST_11384,True,2025-06-02,False,,False,,,0,
CAMP_003,CUST_10045,True,2025-05-24,True,2025-05-28,False,,,0,Already solved the issue
CAMP_003,CUST_11035,True,2025-05-26,False,,False,,,0,
CAMP_003,CUST_12115,True,2025-06-01,False,,False,,,0,
CAMP_003,CUST_12064,True,2025-05-29,False,,False,,,0,
CAMP_003,CUST_12535,True,2025-06-01,False,,False,,,0,
CAMP_003,CUST_10145,True,2025-06-02,False,,False,,,0,
CAMP_003,CUST_12540,True,2025-05-29,False,,False,,,0,
CAMP_003,CUST_11781,False,,False,,False,,,0,
CAMP_003,CUST_12679,True,2025-06-01,True,2025-06-06,True,2025-06-12,WiFi Booster,493,Will think about it
CAMP_003,CUST_11864,True,2025-05-30,True,2025-06-01,False,,,0,Too expensive
CAMP_003,CUST_10763,True,2025-05-24,True,2025-05-25,True,2025-05-27,Retention Offer,636,Too expensive
CAMP_003,CUST_10119,True,2025-05-29,True,2025-05-31,False,,,0,
CAMP_003,CUST_10491,True,2025-05-31,True,2025-06-01,False,,,0,Too expensive
CAMP_003,CUST_10278,True,2025-05-24,True,2025-05-27,False,,,0,Will think about it
CAMP_003,CUST_10257,True,2025-05-27,False,,False,,,0,
CAMP_003,CUST_10802,True,2025-05-30,False,,False,,,0,
CAMP_003,CUST_11471,True,2025-05-23,True,2025-05-24,False,,,0,Too expensive
CAMP_003,CUST_11094,True,2025-05-29,False,,False,,,0,
CAMP_003,CUST_11605,True,2025-05-29,False,,False,,,0,
CAMP_003,CUST_10549,True,2025-05-24,False,,False,,,0,
CAMP_003,CUST_11612,True,2025-05-24,True,2025-05-28,False,,,0,Will think about it
CAMP_003,CUST_12352,True,2025-05-26,False,,False,,,0,
CAMP_003,CUST_12332,True,2025-05-31,False,,False,,,0,
CAMP_003,CUST_12582,True,2025-05-23,False,,False,,,0,
CAMP_003,CUST_12559,True,2025-05-30,False,,False,,,0,
CAMP_003,CUST_11374,True,2025-05-24,False,,False,,,0,
CAMP_003,CUST_10789,True,2025-05-29,True,2025-05-30,False,,,0,Will think about it
CAMP_003,CUST_10088,False,,False,,False,,,0,
CAMP_003,CUST_11339,True,2025-05-26,False,,False,,,0,
CAMP_003,CUST_10672,True,2025-05-25,True,2025-05-27,False,,,0,Already solved the issue
CAMP_003,CUST_11009,True,2025-05-30,False,,False,,,0,
CAMP_003,CUST_10042,True,2025-05-23,False,,False,,,0,
CAMP_003,CUST_10345,True,2025-05-27,True,2025-05-29,True,2025-06-04,Retention Offer,585,Not interested right now
CAMP_003,CUST_12543,True,2025-05-26,True,2025-05-30,False,,,0,
CAMP_003,CUST_10377,False,,False,,False,,,0,
CAMP_003,CUST_12472,True,2025-05-29,False,,False,,,0,
CAMP_003,CUST_10029,True,2025-05-29,True,2025-06-01,False,,,0,
CAMP_003,CUST_12080,True,2025-05-30,True,2025-06-02,False,,,0,Not interested right now
CAMP_003,CUST_11737,True,2025-05-24,True,2025-05-29,False,,,0,
CAMP_003,CUST_11698,True,2025-05-28,True,2025-06-01,False,,,0,"Good offer, accepted"
CAMP_003,CUST_12199,True,2025-05-28,False,,False,,,0,
CAMP_003,CUST_11725,True,2025-06-01,False,,False,,,0,
CAMP_003,CUST_10117,True,2025-05-31,True,2025-06-02,False,,,0,Will think about it
CAMP_003,CUST_11175,True,2025-05-25,False,,False,,,0,
CAMP_003,CUST_10460,True,2025-06-02,True,2025-06-04,False,,,0,Will think about it
CAMP_003,CUST_11104,True,2025-05-25,False,,False,,,0,
CAMP_004,CUST_10360,True,2025-07-10,False,,False,,,0,
CAMP_004,CUST_12686,True,2025-07-05,False,,False,,,0,
CAMP_004,CUST_12885,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_12024,True,2025-07-01,True,2025-07-02,False,,,0,Will think about it
CAMP_004,CUST_11292,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_12746,True,2025-07-02,True,2025-07-03,False,,,0,Already solved the issue
CAMP_004,CUST_12864,True,2025-07-10,False,,False,,,0,
CAMP_004,CUST_11810,True,2025-07-05,True,2025-07-09,False,,,0,Already solved the issue
CAMP_004,CUST_12178,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_10016,True,2025-07-09,False,,False,,,0,
CAMP_004,CUST_11765,True,2025-06-30,True,2025-07-04,True,2025-07-05,Plan Downgrade,2571,Too expensive
CAMP_004,CUST_11579,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_11851,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_12601,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_10397,True,2025-07-04,False,,False,,,0,
CAMP_004,CUST_12421,True,2025-07-05,False,,False,,,0,
CAMP_004,CUST_12683,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_10409,True,2025-07-08,True,2025-07-13,False,,,0,Not interested right now
CAMP_004,CUST_11358,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_12141,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_11869,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_10423,True,2025-07-04,False,,False,,,0,
CAMP_004,CUST_10478,False,,False,,False,,,0,
CAMP_004,CUST_10418,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_12481,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_11396,False,,False,,False,,,0,
CAMP_004,CUST_12209,True,2025-07-08,True,2025-07-10,False,,,0,Will think about it
CAMP_004,CUST_12955,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_11842,True,2025-07-08,False,,False,,,0,
CAMP_004,CUST_12442,True,2025-07-08,True,2025-07-09,False,,,0,
CAMP_004,CUST_12556,True,2025-07-09,False,,False,,,0,
CAMP_004,CUST_11175,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_12406,True,2025-07-09,False,,False,,,0,
CAMP_004,CUST_11538,False,,False,,False,,,0,
CAMP_004,CUST_10747,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_10657,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_10956,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_11624,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_11219,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_10955,True,2025-07-02,True,2025-07-07,True,2025-07-13,Speed Upgrade,2476,Already solved the issue
CAMP_004,CUST_11742,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_10704,True,2025-06-30,True,2025-07-05,True,2025-07-08,WiFi Booster,2458,Too expensive
CAMP_004,CUST_11711,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_11157,True,2025-07-07,False,,False,,,0,
CAMP_004,CUST_10234,True,2025-07-08,True,2025-07-13,False,,,0,Already solved the issue
CAMP_004,CUST_12810,False,,False,,False,,,0,
CAMP_004,CUST_10224,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_10832,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_12870,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_10139,True,2025-07-05,True,2025-07-10,True,2025-07-13,WiFi Booster,2801,Will think about it
CAMP_004,CUST_12665,True,2025-07-04,False,,False,,,0,
CAMP_004,CUST_10051,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_12777,True,2025-07-10,True,2025-07-13,True,2025-07-20,Plan Downgrade,2436,Already solved the issue
CAMP_004,CUST_12455,True,2025-07-08,True,2025-07-13,True,2025-07-16,Plan Downgrade,2481,
CAMP_004,CUST_11885,True,2025-07-06,True,2025-07-07,False,,,0,"Good offer, accepted"
CAMP_004,CUST_11343,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_11133,True,2025-07-10,True,2025-07-13,False,,,0,Already solved the issue
CAMP_004,CUST_11069,True,2025-07-09,False,,False,,,0,
CAMP_004,CUST_11059,True,2025-07-04,False,,False,,,0,
CAMP_004,CUST_10128,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_12446,True,2025-07-10,False,,False,,,0,
CAMP_004,CUST_10529,True,2025-07-10,False,,False,,,0,
CAMP_004,CUST_11551,True,2025-07-09,False,,False,,,0,
CAMP_004,CUST_10013,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_12247,True,2025-07-03,True,2025-07-06,False,,,0,Too expensive
CAMP_004,CUST_12374,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_11548,True,2025-07-06,True,2025-07-07,True,2025-07-09,Plan Downgrade,2517,Too expensive
CAMP_004,CUST_12503,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_10833,True,2025-07-03,True,2025-07-06,True,2025-07-08,Bundle Discount,2433,Too expensive
CAMP_004,CUST_11893,True,2025-07-02,True,2025-07-03,False,,,0,Too expensive
CAMP_004,CUST_12215,True,2025-07-09,True,2025-07-11,True,2025-07-15,Retention Offer,2665,"Good offer, accepted"
CAMP_004,CUST_10212,True,2025-07-05,False,,False,,,0,
CAMP_004,CUST_10712,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_10985,True,2025-07-05,True,2025-07-10,False,,,0,
CAMP_004,CUST_12691,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_11521,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_12359,True,2025-07-10,False,,False,,,0,
CAMP_004,CUST_11729,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_12749,True,2025-07-01,True,2025-07-05,True,2025-07-07,Bundle Discount,2731,Already solved the issue
CAMP_004,CUST_11134,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_10407,False,,False,,False,,,0,
CAMP_004,CUST_10230,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_11918,True,2025-07-08,False,,False,,,0,
CAMP_004,CUST_12265,True,2025-07-09,True,2025-07-13,True,2025-07-19,Speed Upgrade,2413,
CAMP_004,CUST_11598,True,2025-07-02,True,2025-07-03,True,2025-07-10,Retention Offer,2478,
CAMP_004,CUST_10537,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_12621,True,2025-07-10,False,,False,,,0,
CAMP_004,CUST_11405,True,2025-07-03,True,2025-07-04,False,,,0,Will think about it
CAMP_004,CUST_12109,True,2025-07-07,False,,False,,,0,
CAMP_004,CUST_10774,True,2025-07-05,True,2025-07-09,True,2025-07-10,Bundle Discount,2790,"Good offer, accepted"
CAMP_004,CUST_10926,True,2025-07-09,False,,False,,,0,
CAMP_004,CUST_11995,True,2025-07-09,False,,False,,,0,
CAMP_004,CUST_12047,True,2025-07-08,False,,False,,,0,
CAMP_004,CUST_11180,True,2025-07-05,False,,False,,,0,
CAMP_004,CUST_10052,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_12331,True,2025-07-10,True,2025-07-15,False,,,0,
CAMP_004,CUST_12814,True,2025-07-07,False,,False,,,0,
CAMP_004,CUST_12921,True,2025-07-03,True,2025-07-08,False,,,0,"Good offer, accepted"
CAMP_004,CUST_10380,True,2025-07-04,False,,False,,,0,
CAMP_004,CUST_11953,True,2025-07-07,False,,False,,,0,
CAMP_004,CUST_11436,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_12067,True,2025-07-07,True,2025-07-11,False,,,0,Not interested right now
CAMP_004,CUST_12263,True,2025-07-10,False,,False,,,0,
CAMP_004,CUST_10521,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_10706,False,,False,,False,,,0,
CAMP_004,CUST_11589,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_10591,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_11080,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_12264,False,,False,,False,,,0,
CAMP_004,CUST_12568,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_12477,True,2025-07-03,True,2025-07-07,True,2025-07-09,Bundle Discount,2580,Not interested right now
CAMP_004,CUST_12809,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_10752,True,2025-07-01,True,2025-07-03,True,2025-07-05,Plan Downgrade,2463,Not interested right now
CAMP_004,CUST_12871,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_10741,True,2025-07-05,False,,False,,,0,
CAMP_004,CUST_11730,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_10014,True,2025-07-08,False,,False,,,0,
CAMP_004,CUST_12974,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_12066,True,2025-07-10,False,,False,,,0,
CAMP_004,CUST_11257,True,2025-07-10,False,,False,,,0,
CAMP_004,CUST_10732,True,2025-07-04,False,,False,,,0,
CAMP_004,CUST_10163,True,2025-07-09,False,,False,,,0,
CAMP_004,CUST_10901,True,2025-07-09,False,,False,,,0,
CAMP_004,CUST_11104,True,2025-07-08,True,2025-07-13,True,2025-07-18,Plan Downgrade,2721,Not interested right now
CAMP_004,CUST_12510,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_11496,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_10208,True,2025-07-08,False,,False,,,0,
CAMP_004,CUST_11105,True,2025-07-01,True,2025-07-03,False,,,0,
CAMP_004,CUST_10334,True,2025-07-05,True,2025-07-07,True,2025-07-12,Retention Offer,2807,Not interested right now
CAMP_004,CUST_11588,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_10351,True,2025-07-07,False,,False,,,0,
CAMP_004,CUST_10197,True,2025-07-01,True,2025-07-02,False,,,0,Not interested right now
CAMP_004,CUST_10321,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_11073,True,2025-07-10,False,,False,,,0,
CAMP_004,CUST_12891,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_10679,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_10403,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_10004,True,2025-07-08,False,,False,,,0,
CAMP_004,CUST_10698,True,2025-07-04,False,,False,,,0,
CAMP_004,CUST_12021,True,2025-07-05,False,,False,,,0,
CAMP_004,CUST_12858,False,,False,,False,,,0,
CAMP_004,CUST_11895,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_11939,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_10556,True,2025-07-08,False,,False,,,0,
CAMP_004,CUST_11862,True,2025-07-10,False,,False,,,0,
CAMP_004,CUST_11728,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_11660,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_12221,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_10514,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_12194,True,2025-07-06,True,2025-07-08,False,,,0,Not interested right now
CAMP_004,CUST_11666,True,2025-07-05,False,,False,,,0,
CAMP_004,CUST_10491,True,2025-07-05,False,,False,,,0,
CAMP_004,CUST_12301,True,2025-07-07,True,2025-07-10,False,,,0,Too expensive
CAMP_004,CUST_11106,True,2025-07-07,False,,False,,,0,
CAMP_004,CUST_10649,False,,False,,False,,,0,
CAMP_004,CUST_12793,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_11418,True,2025-07-04,True,2025-07-07,True,2025-07-09,Speed Upgrade,2594,
CAMP_004,CUST_11431,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_10588,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_12995,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_10297,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_10673,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_12117,True,2025-07-01,True,2025-07-05,True,2025-07-09,Plan Downgrade,2737,Will think about it
CAMP_004,CUST_11868,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_11890,True,2025-07-07,True,2025-07-09,True,2025-07-16,WiFi Booster,2779,Not interested right now
CAMP_004,CUST_11760,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_11632,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_12626,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_11226,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_11879,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_12337,True,2025-07-02,True,2025-07-04,True,2025-07-08,Bundle Discount,2428,Too expensive
CAMP_004,CUST_10701,True,2025-07-08,False,,False,,,0,
CAMP_004,CUST_12846,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_12729,True,2025-07-05,False,,False,,,0,
CAMP_004,CUST_10143,True,2025-07-05,False,,False,,,0,
CAMP_004,CUST_10074,True,2025-07-08,False,,False,,,0,
CAMP_004,CUST_12752,True,2025-07-04,False,,False,,,0,
CAMP_004,CUST_12251,True,2025-07-03,True,2025-07-04,True,2025-07-08,WiFi Booster,2599,
CAMP_004,CUST_10527,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_10026,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_11327,True,2025-07-02,True,2025-07-04,True,2025-07-07,Plan Downgrade,2669,"Good offer, accepted"
CAMP_004,CUST_10184,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_11286,True,2025-07-03,True,2025-07-04,False,,,0,Too expensive
CAMP_004,CUST_12379,True,2025-07-10,False,,False,,,0,
CAMP_004,CUST_12019,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_11006,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_12333,True,2025-07-10,False,,False,,,0,
CAMP_004,CUST_10238,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_11019,True,2025-07-01,True,2025-07-04,False,,,0,
CAMP_004,CUST_11377,True,2025-07-05,True,2025-07-07,True,2025-07-14,Speed Upgrade,2777,Not interested right now
CAMP_004,CUST_12414,True,2025-07-08,False,,False,,,0,
CAMP_004,CUST_12318,True,2025-07-10,True,2025-07-13,True,2025-07-16,Plan Downgrade,2467,Not interested right now
CAMP_004,CUST_12167,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_12206,True,2025-07-05,True,2025-07-08,False,,,0,Too expensive
CAMP_004,CUST_12159,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_12717,True,2025-07-09,False,,False,,,0,
CAMP_004,CUST_11397,True,2025-07-07,False,,False,,,0,
CAMP_004,CUST_11333,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_12815,False,,False,,False,,,0,
CAMP_004,CUST_10244,True,2025-07-07,True,2025-07-11,True,2025-07-15,Bundle Discount,2666,Already solved the issue
CAMP_004,CUST_10875,True,2025-07-09,False,,False,,,0,
CAMP_004,CUST_11064,True,2025-07-07,False,,False,,,0,
CAMP_004,CUST_11492,True,2025-07-07,False,,False,,,0,
CAMP_004,CUST_11261,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_11264,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_10225,True,2025-06-30,True,2025-07-02,False,,,0,Too expensive
CAMP_004,CUST_12350,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_12222,True,2025-07-02,False,,False,,,0,
CAMP_004,CUST_10680,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_10245,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_11372,True,2025-07-03,False,,False,,,0,
CAMP_004,CUST_12799,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_10754,True,2025-07-04,False,,False,,,0,
CAMP_004,CUST_11472,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_12578,True,2025-06-30,False,,False,,,0,
CAMP_004,CUST_10147,True,2025-07-08,False,,False,,,0,
CAMP_004,CUST_10621,False,,False,,False,,,0,
CAMP_004,CUST_10385,True,2025-07-05,False,,False,,,0,
CAMP_004,CUST_11713,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_10195,True,2025-07-09,False,,False,,,0,
CAMP_004,CUST_11697,True,2025-07-07,False,,False,,,0,
CAMP_004,CUST_10719,True,2025-07-06,False,,False,,,0,
CAMP_004,CUST_11640,True,2025-07-09,False,,False,,,0,
CAMP_004,CUST_10851,True,2025-07-08,False,,False,,,0,
CAMP_004,CUST_12320,True,2025-07-05,True,2025-07-10,True,2025-07-15,Plan Downgrade,2503,Already solved the issue
CAMP_004,CUST_11009,True,2025-07-01,False,,False,,,0,
CAMP_004,CUST_11913,True,2025-07-07,False,,False,,,0,
CAMP_004,CUST_10029,True,2025-07-05,False,,False,,,0,
CAMP_004,CUST_11673,False,,False,,False,,,0,
CAMP_004,CUST_10250,True,2025-07-08,False,,False,,,0,
CAMP_005,CUST_11449,True,2025-05-22,False,,False,,,0,
CAMP_005,CUST_11345,False,,False,,False,,,0,
CAMP_005,CUST_10999,True,2025-05-24,False,,False,,,0,
CAMP_005,CUST_11691,True,2025-05-29,False,,False,,,0,
CAMP_005,CUST_10773,True,2025-05-24,False,,False,,,0,
CAMP_005,CUST_10077,True,2025-05-28,False,,False,,,0,
CAMP_005,CUST_11734,True,2025-05-31,True,2025-06-05,True,2025-06-11,Speed Upgrade,452,Already solved the issue
CAMP_005,CUST_10742,True,2025-05-30,False,,False,,,0,
CAMP_005,CUST_11016,False,,False,,False,,,0,
CAMP_005,CUST_10539,True,2025-05-23,False,,False,,,0,
CAMP_005,CUST_10180,True,2025-05-30,False,,False,,,0,
CAMP_005,CUST_12776,True,2025-05-21,False,,False,,,0,
CAMP_005,CUST_11885,True,2025-05-29,False,,False,,,0,
CAMP_005,CUST_10042,True,2025-05-26,False,,False,,,0,
CAMP_005,CUST_11275,True,2025-05-29,False,,False,,,0,
CAMP_005,CUST_10061,True,2025-05-29,True,2025-06-03,True,2025-06-06,Speed Upgrade,794,Already solved the issue
CAMP_005,CUST_12845,True,2025-05-21,False,,False,,,0,
CAMP_005,CUST_10681,True,2025-05-27,True,2025-05-29,True,2025-06-01,Retention Offer,564,Too expensive
CAMP_005,CUST_10932,True,2025-05-26,False,,False,,,0,
CAMP_005,CUST_12385,True,2025-05-30,False,,False,,,0,
CAMP_005,CUST_10752,True,2025-05-30,False,,False,,,0,
CAMP_005,CUST_12222,True,2025-05-27,False,,False,,,0,
CAMP_005,CUST_11441,True,2025-05-28,True,2025-06-01,True,2025-06-07,Plan Downgrade,796,
CAMP_005,CUST_11811,True,2025-05-29,False,,False,,,0,
CAMP_005,CUST_11128,True,2025-05-27,False,,False,,,0,
CAMP_005,CUST_10213,True,2025-05-30,False,,False,,,0,
CAMP_005,CUST_11137,True,2025-05-23,False,,False,,,0,
CAMP_005,CUST_11451,True,2025-05-29,False,,False,,,0,
CAMP_005,CUST_11133,True,2025-05-21,False,,False,,,0,
CAMP_005,CUST_11603,True,2025-05-26,False,,False,,,0,
CAMP_005,CUST_11902,True,2025-05-24,False,,False,,,0,
CAMP_005,CUST_11418,True,2025-05-23,True,2025-05-25,True,2025-05-28,Retention Offer,472,Not interested right now
CAMP_005,CUST_11028,True,2025-05-30,False,,False,,,0,
CAMP_005,CUST_10885,True,2025-05-22,False,,False,,,0,
CAMP_005,CUST_11496,True,2025-05-31,False,,False,,,0,
CAMP_005,CUST_10363,True,2025-05-25,False,,False,,,0,
CAMP_005,CUST_11485,False,,False,,False,,,0,
CAMP_005,CUST_10618,True,2025-05-31,False,,False,,,0,
